family,setting,frame,outcome,rmse,rmse_mcse,mean_bias,mean_absolute_bias,n
synthetic_control,NN=200;active=0.5;unitb=ridge,aug-d-balance,ife,0.16943271166461704,0.017548881308063403,0.0354151258197605,0.11613617697729611,200
synthetic_control,NN=200;active=0.5;unitb=ridge,aug-d-balance (individual),MCPanel,0.13776629722570516,0.008644164847312312,0.06447217979360785,0.10510738967489736,200
synthetic_control,NN=200;active=0.5;unitb=ridge,aug-d-balance (individual),VAR,0.5948036749384922,0.01470863676800375,0.5606865695917155,0.5612945337129215,200
synthetic_control,NN=200;active=0.5;unitb=ridge,aug-d-balance (individual),fe,0.13814843300471605,0.009363449601628937,0.03446119690779547,0.10259187087515205,200
synthetic_control,NN=200;active=0.5;unitb=ridge,aug-d-balance (individual),gsynth,0.13740914562618514,0.00917030238337684,0.018027866802393905,0.10087714826968369,200
synthetic_control,NN=200;active=0.5;unitb=ridge,aug-d-balance (individual),ife,0.16341878655950787,0.017501541246497707,0.03558837530929462,0.11119645011217184,200
synthetic_control,NN=200;active=0.5;unitb=ridge,aug-d-balance (residual individual),MCPanel,0.21637919596656494,0.00657151801025838,0.1943039157206698,0.19615312552059297,200
synthetic_control,NN=200;active=0.5;unitb=ridge,aug-d-balance (residual individual),VAR,0.6382644533955261,0.011303266581450318,0.6190606060481056,0.6190606060481056,200
synthetic_control,NN=200;active=0.5;unitb=ridge,aug-d-balance (residual individual),fe,0.13809437667892024,0.009351043788270112,0.03439809100485627,0.10254846442061832,200
synthetic_control,NN=200;active=0.5;unitb=ridge,aug-d-balance (residual individual),gsynth,0.09919155896361709,0.005746074719685571,0.008527806631079674,0.07771627782371439,200
synthetic_control,NN=200;active=0.5;unitb=ridge,aug-d-balance (residual individual),ife,0.1339030318438396,0.016127707034690703,0.021676801239416062,0.09467914986808783,200
synthetic_control,NN=200;active=0.5;unitb=ridge,aug-d-balance (residual),MCPanel,0.2084795294640299,0.006671366399192609,0.1847470980688484,0.18768316843569152,200
synthetic_control,NN=200;active=0.5;unitb=ridge,aug-d-balance (residual),VAR,0.6360253851637984,0.011001436641855614,0.6176425143191363,0.6176425143191363,200
synthetic_control,NN=200;active=0.5;unitb=ridge,aug-d-balance (residual),fe,0.1467719081819122,0.010051134291152213,0.041908155764368286,0.10928557435989017,200
synthetic_control,NN=200;active=0.5;unitb=ridge,aug-d-balance (residual),gsynth,0.09848159477547135,0.005891126149886388,0.008167646119540848,0.07627807472901274,200
synthetic_control,NN=200;active=0.5;unitb=ridge,aug-d-balance (residual),ife,0.13316176666450427,0.016445981322437755,0.021118261709517156,0.09335669888093001,200
synthetic_control,NN=200;active=0.5;unitb=ridge,d-balance,fe,0.14697852681064782,0.010089601817473232,0.04225396898870077,0.10942565326990106,200
synthetic_control,NN=200;active=0.5;unitb=ridge,outcome,MCPanel,0.23557243973475375,0.006376587505974207,0.21677612315080716,0.21748422422243202,200
synthetic_control,NN=200;active=0.5;unitb=ridge,outcome,VAR,0.8806535121301525,0.01130618013952573,0.8661044450732456,0.8661044450732456,200
synthetic_control,NN=200;active=0.5;unitb=ridge,outcome,fe,1.270223332418117,0.013931172324563854,1.2548527309240356,1.2548527309240356,200
synthetic_control,NN=200;active=0.5;unitb=ridge,outcome,gsynth,0.09820676253023065,0.005422886075104674,0.007869388541925584,0.07804371305839092,200
synthetic_control,NN=200;active=0.5;unitb=ridge,outcome,ife,0.13253672046660278,0.015758625603047135,0.021026645412590937,0.09445007522655825,200
synthetic_control,NN=200;active=0.5;unitb=ridge,u-balance,fe,0.1455820745057372,0.006025052029681599,0.1131050133677789,0.1228363806442016,200
time_series,NN=200;a=0.2;I=0,aug-d-balance,MCPanel,0.08930100862593907,0.004911392479327685,0.0022753846910977056,0.06969960425225503,200
time_series,NN=200;a=0.2;I=0,aug-d-balance,VAR,0.09696499071815932,0.005317703341751577,-0.031093491992785452,0.07594168568923383,200
time_series,NN=200;a=0.2;I=0,aug-d-balance,arima,0.08809927154664078,0.004624048903443653,2.692005944534337e-05,0.06973967104083371,200
time_series,NN=200;a=0.2;I=0,aug-d-balance,fe,0.0878731599109596,0.004830261635820114,0.0014247202515242508,0.0685304661206581,200
time_series,NN=200;a=0.2;I=0,aug-d-balance,gsynth,0.08983319682274467,0.004810031173198967,0.0013631660066225875,0.07115041258847297,200
time_series,NN=200;a=0.2;I=0,aug-d-balance,ife,0.10164494290356826,0.005738466202557351,0.0017233956267681705,0.07984339222835173,200
time_series,NN=200;a=0.2;I=0,aug-d-balance (individual),MCPanel,0.08615851112183147,0.004891391465168494,0.0026060031554955678,0.06749174045903392,200
time_series,NN=200;a=0.2;I=0,aug-d-balance (individual),VAR,0.09235661801222211,0.0051126393014678684,-0.029651357877580987,0.07194475265422964,200
time_series,NN=200;a=0.2;I=0,aug-d-balance (individual),arima,0.08456301841172457,0.004605404963579809,0.0008923640247157644,0.06723042275723433,200
time_series,NN=200;a=0.2;I=0,aug-d-balance (individual),fe,0.08458813264690469,0.004794788713390053,0.0023573157976227404,0.06651052048467873,200
time_series,NN=200;a=0.2;I=0,aug-d-balance (individual),gsynth,0.08646507059732601,0.004736909463920951,0.001926557517052973,0.0687610464832814,200
time_series,NN=200;a=0.2;I=0,aug-d-balance (individual),ife,0.09840603482468006,0.005777827683880482,0.0021000158023830977,0.07731126455064498,200
time_series,NN=200;a=0.2;I=0,aug-d-balance (residual individual),MCPanel,0.08514127717225076,0.004988745595307819,0.0013192120617198677,0.06642005292542906,200
time_series,NN=200;a=0.2;I=0,aug-d-balance (residual individual),VAR,0.09153540431984723,0.0050969330145270025,-0.0278845081318366,0.0712791848152932,200
time_series,NN=200;a=0.2;I=0,aug-d-balance (residual individual),arima,0.0852494890500877,0.004717235876808945,0.0012404304653846727,0.0668934229772407,200
time_series,NN=200;a=0.2;I=0,aug-d-balance (residual individual),fe,0.08458967827416881,0.004794950299975649,0.0023594624138398206,0.06651218607843122,200
time_series,NN=200;a=0.2;I=0,aug-d-balance (residual individual),gsynth,0.08742760526431784,0.004668202498465207,0.0013160912674107144,0.0702028420236918,200
time_series,NN=200;a=0.2;I=0,aug-d-balance (residual individual),ife,0.10230345535595677,0.005912009620353258,0.0010174214561195494,0.08065363627172921,200
time_series,NN=200;a=0.2;I=0,aug-d-balance (residual),MCPanel,0.0853731953711355,0.0049925665747496475,0.0010283107921930895,0.06646380065962326,200
time_series,NN=200;a=0.2;I=0,aug-d-balance (residual),VAR,0.09464602175293688,0.005210540188464626,-0.028214099942871565,0.07438473612031384,200
time_series,NN=200;a=0.2;I=0,aug-d-balance (residual),arima,0.08825569518748212,0.004687559304252715,0.0008440655102659806,0.06919129741291459,200
time_series,NN=200;a=0.2;I=0,aug-d-balance (residual),fe,0.08787426839420842,0.004830331285684137,0.0014253091700012982,0.06853107484567389,200
time_series,NN=200;a=0.2;I=0,aug-d-balance (residual),gsynth,0.08906938663981163,0.005001612080682911,0.00159773340145267,0.0704673466617886,200
time_series,NN=200;a=0.2;I=0,aug-d-balance (residual),ife,0.10326976632849459,0.006085810088413807,0.0010925101459807107,0.0804361576697964,200
time_series,NN=200;a=0.2;I=0,d-balance,fe,0.08787315991095962,0.004830261635820116,0.0014247202515242257,0.06853046612065813,200
time_series,NN=200;a=0.2;I=0,outcome,MCPanel,0.08450596730450277,0.0048691319189161164,0.0011548904774547153,0.06600625992467252,200
time_series,NN=200;a=0.2;I=0,outcome,VAR,0.08459703736019418,0.004462490526137169,-0.0023181371875321322,0.06777514667300333,200
time_series,NN=200;a=0.2;I=0,outcome,arima,0.07627144683267634,0.003883540293633647,-0.002124393337889651,0.0603326536711001,200
time_series,NN=200;a=0.2;I=0,outcome,fe,0.08464478659395071,0.004736638868162639,0.00020962762839013993,0.06704696454402159,200
time_series,NN=200;a=0.2;I=0,outcome,gsynth,0.08741217400316179,0.004791911375701182,-0.00044200941639848057,0.07083506800121725,200
time_series,NN=200;a=0.2;I=0,outcome,ife,0.10136841944963922,0.006034826955816844,-0.001213635861187799,0.07929549131107386,200
time_series,NN=200;a=0.2;I=0,u-balance,fe,0.08428499580658914,0.004758417823017895,0.00030916563758027593,0.06649948717049221,200
time_series,NN=200;a=0.2;I=1,aug-d-balance,MCPanel,4.164739404526585,0.043335591039646404,4.119366239970431,4.119366239970431,200
time_series,NN=200;a=0.2;I=1,aug-d-balance,VAR,1.7541739102044094,0.03483517168689732,1.6831553643992958,1.6831553643992958,200
time_series,NN=200;a=0.2;I=1,aug-d-balance,arima,0.6728017634220138,0.033516551798641804,0.4629120800875725,0.5384904310909833,200
time_series,NN=200;a=0.2;I=1,aug-d-balance,fe,1.9685269545992357,0.03982607206725471,1.8809416006868644,1.8809416006868644,200
time_series,NN=200;a=0.2;I=1,aug-d-balance,gsynth,1.7543588810755661,0.04140842072622208,1.647516453453876,1.647516453453876,200
time_series,NN=200;a=0.2;I=1,aug-d-balance,ife,1.7625002942399401,0.04232673797316825,1.6507660755405351,1.6509567472851776,200
time_series,NN=200;a=0.2;I=1,aug-d-balance (individual),MCPanel,4.190122691005412,0.043466819067816735,4.144556188091805,4.144556188091805,200
time_series,NN=200;a=0.2;I=1,aug-d-balance (individual),VAR,1.776857440745667,0.036746555413886044,1.699655621651437,1.699655621651437,200
time_series,NN=200;a=0.2;I=1,aug-d-balance (individual),arima,0.6895364961269274,0.03539901268229755,0.45826144256098755,0.552687657111837,200
time_series,NN=200;a=0.2;I=1,aug-d-balance (individual),fe,2.051391782306391,0.046066069193247745,1.9397900647621207,1.9397900647621207,200
time_series,NN=200;a=0.2;I=1,aug-d-balance (individual),gsynth,1.7961494856808484,0.045565888895224047,1.6729185240482445,1.6729185240482445,200
time_series,NN=200;a=0.2;I=1,aug-d-balance (individual),ife,1.8073019919926194,0.04643053479079841,1.6798403826958583,1.6798403826958583,200
time_series,NN=200;a=0.2;I=1,aug-d-balance (residual individual),MCPanel,4.879309584445318,0.04800856343790839,4.83170240956297,4.83170240956297,200
time_series,NN=200;a=0.2;I=1,aug-d-balance (residual individual),VAR,1.9531584131647917,0.031568310438339374,1.9007438777867944,1.9007438777867944,200
time_series,NN=200;a=0.2;I=1,aug-d-balance (residual individual),arima,0.6506412190238079,0.028999586337904136,0.47046190470720944,0.528344763474949,200
time_series,NN=200;a=0.2;I=1,aug-d-balance (residual individual),fe,2.0514603749396345,0.04607898773731548,1.9397916490508458,1.9397916490508458,200
time_series,NN=200;a=0.2;I=1,aug-d-balance (residual individual),gsynth,1.8903659096505374,0.05500892931730545,1.7151066291379462,1.7196529193305496,200
time_series,NN=200;a=0.2;I=1,aug-d-balance (residual individual),ife,1.936778480895209,0.05775265405198232,1.7457533221567303,1.753702643072662,200
time_series,NN=200;a=0.2;I=1,aug-d-balance (residual),MCPanel,4.863026388931908,0.047804064725912775,4.815691901461866,4.815691901461866,200
time_series,NN=200;a=0.2;I=1,aug-d-balance (residual),VAR,1.9362090362449038,0.03166285849776249,1.883612985217217,1.883612985217217,200
time_series,NN=200;a=0.2;I=1,aug-d-balance (residual),arima,0.6536420052492743,0.028926948965631163,0.4758546926481885,0.531338277376691,200
time_series,NN=200;a=0.2;I=1,aug-d-balance (residual),fe,1.9684956069711834,0.03983692560308741,1.880853109536846,1.880853109536846,200
time_series,NN=200;a=0.2;I=1,aug-d-balance (residual),gsynth,1.9389598822252128,0.05667017542132766,1.757836206794325,1.7622465799214893,200
time_series,NN=200;a=0.2;I=1,aug-d-balance (residual),ife,1.974729182804996,0.05862786261004264,1.7815702573462988,1.788787543239867,200
time_series,NN=200;a=0.2;I=1,d-balance,fe,1.9685269545992359,0.03982607206725472,1.8809416006868642,1.8809416006868642,200
time_series,NN=200;a=0.2;I=1,outcome,MCPanel,4.911036307581407,0.048229381152085485,4.863341141594799,4.863341141594799,200
time_series,NN=200;a=0.2;I=1,outcome,VAR,2.0314490394077045,0.031927329805608015,1.9804649314848664,1.9804649314848664,200
time_series,NN=200;a=0.2;I=1,outcome,arima,0.6273190004696142,0.0280887643029588,0.4400121155952648,0.5092435627344095,200
time_series,NN=200;a=0.2;I=1,outcome,fe,8.055381597142631,0.06447234204802603,8.003379010485379,8.003379010485379,200
time_series,NN=200;a=0.2;I=1,outcome,gsynth,1.9923138781285723,0.05857687620234398,1.8048973419582046,1.808466144530911,200
time_series,NN=200;a=0.2;I=1,outcome,ife,2.014020010987321,0.05980898912810118,1.817945800509574,1.824499327908017,200
time_series,NN=200;a=0.2;I=1,u-balance,fe,3.038492189254152,0.05034930697456055,2.953129085857445,2.953129085857445,200
time_series,NN=200;a=0.9;I=0,aug-d-balance,MCPanel,0.29443963547876295,0.015911355089668157,0.04561232422376665,0.2312298237121757,200
time_series,NN=200;a=0.9;I=0,aug-d-balance,VAR,0.3814668826010812,0.019031907214035717,-0.18946673388993016,0.3076769705144691,200
time_series,NN=200;a=0.9;I=0,aug-d-balance,arima,0.2965147746706453,0.01627271348609317,-0.05946448963359659,0.23358054303593734,200
time_series,NN=200;a=0.9;I=0,aug-d-balance,fe,0.2773137431547791,0.01566257763163373,0.02892263613889966,0.21609415928254236,200
time_series,NN=200;a=0.9;I=0,aug-d-balance,gsynth,0.2914026424603288,0.016864756933042423,0.030607156859728635,0.2219900681647927,200
time_series,NN=200;a=0.9;I=0,aug-d-balance,ife,0.29522120506065086,0.017228004353388813,0.030917911487620207,0.22393508673133178,200
time_series,NN=200;a=0.9;I=0,aug-d-balance (individual),MCPanel,0.2943872164614211,0.016270548104484046,0.048166600118669425,0.23092931798756744,200
time_series,NN=200;a=0.9;I=0,aug-d-balance (individual),VAR,0.3707566533304449,0.018647114420816326,-0.18076171591072132,0.2972406727108046,200
time_series,NN=200;a=0.9;I=0,aug-d-balance (individual),arima,0.2938436536197145,0.01643809733726101,-0.05669673724710998,0.23119541664285614,200
time_series,NN=200;a=0.9;I=0,aug-d-balance (individual),fe,0.28755289183751526,0.016595027177267532,0.0380359954475819,0.2244063027906094,200
time_series,NN=200;a=0.9;I=0,aug-d-balance (individual),gsynth,0.29788837282453856,0.017348291256050332,0.03619313633134692,0.22744487156867307,200
time_series,NN=200;a=0.9;I=0,aug-d-balance (individual),ife,0.30203035873151096,0.017675872983943033,0.03608508208703421,0.22917538792417716,200
time_series,NN=200;a=0.9;I=0,aug-d-balance (residual individual),MCPanel,0.31864109283670655,0.016585370661364396,0.05826624273875925,0.25272714134779606,200
time_series,NN=200;a=0.9;I=0,aug-d-balance (residual individual),VAR,0.29115477285056923,0.015278155691835937,0.020518069187951272,0.2320399563458393,200
time_series,NN=200;a=0.9;I=0,aug-d-balance (residual individual),arima,0.2935008478603665,0.015637236118683808,-0.015897942750256775,0.23030913446022688,200
time_series,NN=200;a=0.9;I=0,aug-d-balance (residual individual),fe,0.2875936901808494,0.016598525233205264,0.03804947637164559,0.22442567656423104,200
time_series,NN=200;a=0.9;I=0,aug-d-balance (residual individual),gsynth,0.3676564924029774,0.020800731606116746,0.04428248910349158,0.2832653583435089,200
time_series,NN=200;a=0.9;I=0,aug-d-balance (residual individual),ife,0.38278061074143255,0.021463618195072066,0.04469736377721408,0.29673231884516105,200
time_series,NN=200;a=0.9;I=0,aug-d-balance (residual),MCPanel,0.3181347330870859,0.016591635330019644,0.05806711380090029,0.2520402875827869,200
time_series,NN=200;a=0.9;I=0,aug-d-balance (residual),VAR,0.28835435620111177,0.01506278087461484,0.024242297512577737,0.229999046061631,200
time_series,NN=200;a=0.9;I=0,aug-d-balance (residual),arima,0.2924308338806068,0.015785770782111488,-0.012033620409510346,0.22849208685762704,200
time_series,NN=200;a=0.9;I=0,aug-d-balance (residual),fe,0.2773210979428399,0.015662496570943832,0.02893048667051816,0.21609989682964986,200
time_series,NN=200;a=0.9;I=0,aug-d-balance (residual),gsynth,0.37458738540910025,0.021196542941057814,0.048143449888522725,0.28728361013336906,200
time_series,NN=200;a=0.9;I=0,aug-d-balance (residual),ife,0.3896804231960238,0.021891524595916804,0.04807179336485347,0.3010406428858124,200
time_series,NN=200;a=0.9;I=0,d-balance,fe,0.2773137431547791,0.01566257763163373,0.0289226361388996,0.21609415928254236,200
time_series,NN=200;a=0.9;I=0,outcome,MCPanel,0.3193960768439371,0.0165838558971394,0.058491887732625036,0.253252306661038,200
time_series,NN=200;a=0.9;I=0,outcome,VAR,0.291142515013412,0.014530256524502818,0.025957102211994865,0.23498474169694222,200
time_series,NN=200;a=0.9;I=0,outcome,arima,0.29070673989568047,0.01448976425472354,-0.004458789557709105,0.22980881455111238,200
time_series,NN=200;a=0.9;I=0,outcome,fe,0.3750514656048859,0.017945976316324292,0.07369248035946266,0.30465183252418027,200
time_series,NN=200;a=0.9;I=0,outcome,gsynth,0.3859824469179935,0.021264428603226738,0.04990444994427066,0.29730297987791104,200
time_series,NN=200;a=0.9;I=0,outcome,ife,0.3986267211039858,0.021871701701103623,0.05004446485384149,0.3078637899827582,200
time_series,NN=200;a=0.9;I=0,u-balance,fe,0.307593554411136,0.01693890705588695,0.050518968848891274,0.2403615436385339,200
time_series,NN=200;a=0.9;I=1,aug-d-balance,MCPanel,30.95742642809296,0.31074416921553294,30.649473811906674,30.649473811906674,200
time_series,NN=200;a=0.9;I=1,aug-d-balance,VAR,5.6095353942378585,0.10016564908899099,5.424988013203348,5.424988013203348,200
time_series,NN=200;a=0.9;I=1,aug-d-balance,arima,1.5720227149226822,0.07911956091205366,0.03321985937488584,1.2568673790129594,200
time_series,NN=200;a=0.9;I=1,aug-d-balance,fe,8.938306931945156,0.1930089558215223,8.479908451476465,8.479908451476465,200
time_series,NN=200;a=0.9;I=1,aug-d-balance,gsynth,8.852961028993295,0.175514829560687,8.4700430332584,8.4700430332584,200
time_series,NN=200;a=0.9;I=1,aug-d-balance,ife,8.991588861291671,0.17745504587228256,8.609113812479768,8.609113812479768,200
time_series,NN=200;a=0.9;I=1,aug-d-balance (individual),MCPanel,31.008344035707406,0.3104935531976109,30.700832846535786,30.700832846535786,200
time_series,NN=200;a=0.9;I=1,aug-d-balance (individual),VAR,5.630746096293671,0.10217671602454773,5.438022503969767,5.438022503969767,200
time_series,NN=200;a=0.9;I=1,aug-d-balance (individual),arima,1.5898001230351237,0.07962778879164965,-0.0012449912626324978,1.270932605355592,200
time_series,NN=200;a=0.9;I=1,aug-d-balance (individual),fe,9.77908815244419,0.23391868086413992,9.123998015135658,9.148377254769182,200
time_series,NN=200;a=0.9;I=1,aug-d-balance (individual),gsynth,8.884165048020435,0.18978612991261887,8.381918191126656,8.381918191126656,200
time_series,NN=200;a=0.9;I=1,aug-d-balance (individual),ife,9.072759241248495,0.19309843862801104,8.569600928502727,8.569600928502727,200
time_series,NN=200;a=0.9;I=1,aug-d-balance (residual individual),MCPanel,32.32608252683198,0.31632059413481595,32.0201636779045,32.0201636779045,200
time_series,NN=200;a=0.9;I=1,aug-d-balance (residual individual),VAR,5.948215161588132,0.09933019759832738,5.78337618546685,5.78337618546685,200
time_series,NN=200;a=0.9;I=1,aug-d-balance (residual individual),arima,1.576504423483718,0.07330070678045555,-0.06528093201948072,1.2841772915416434,200
time_series,NN=200;a=0.9;I=1,aug-d-balance (residual individual),fe,9.778548706802342,0.23393673145505786,9.123281653875072,9.147731848705858,200
time_series,NN=200;a=0.9;I=1,aug-d-balance (residual individual),gsynth,11.166497824963157,0.24990191032765827,10.570066724276941,10.570066724276941,200
time_series,NN=200;a=0.9;I=1,aug-d-balance (residual individual),ife,11.82910833496415,0.2669420249048753,11.195082298172302,11.195082298172302,200
time_series,NN=200;a=0.9;I=1,aug-d-balance (residual),MCPanel,32.158947472514505,0.31554762895521526,31.853241499479196,31.853241499479196,200
time_series,NN=200;a=0.9;I=1,aug-d-balance (residual),VAR,5.925754023844514,0.09927918040461026,5.761339994077412,5.761339994077412,200
time_series,NN=200;a=0.9;I=1,aug-d-balance (residual),arima,1.5753255754453268,0.07317481965976032,-0.056224627832812964,1.2839818778825118,200
time_series,NN=200;a=0.9;I=1,aug-d-balance (residual),fe,8.936546316531425,0.19302691664803698,8.477949375844362,8.477949375844362,200
time_series,NN=200;a=0.9;I=1,aug-d-balance (residual),gsynth,11.699526875060581,0.2634539746697757,11.064229033744216,11.064229033744216,200
time_series,NN=200;a=0.9;I=1,aug-d-balance (residual),ife,12.172106654120833,0.2726634232457725,11.524718331683598,11.524718331683598,200
time_series,NN=200;a=0.9;I=1,d-balance,fe,8.938306931945156,0.1930089558215222,8.479908451476463,8.479908451476463,200
time_series,NN=200;a=0.9;I=1,outcome,MCPanel,32.48814826396391,0.31723131204866295,32.18194871858913,32.18194871858913,200
time_series,NN=200;a=0.9;I=1,outcome,VAR,6.043692769644913,0.09958363787878599,5.88159908124258,5.88159908124258,200
time_series,NN=200;a=0.9;I=1,outcome,arima,1.574029397450143,0.07276686540005582,-0.06350030451017309,1.2839355060307833,200
time_series,NN=200;a=0.9;I=1,outcome,fe,63.703245858757995,0.46452650745778157,63.3642190158938,63.3642190158938,200
time_series,NN=200;a=0.9;I=1,outcome,gsynth,12.078887368260466,0.27275604241499657,11.419708651949765,11.419708651949765,200
time_series,NN=200;a=0.9;I=1,outcome,ife,12.412539203171946,0.2774965796009692,11.754321305979875,11.754321305979875,200
time_series,NN=200;a=0.9;I=1,u-balance,fe,12.078284814721085,0.26790942330545026,11.47934516151432,11.47934516151432,200
weak_factor,NN=200;a=0,aug-d-balance,MCPanel,0.06755982649587342,0.003404709285472454,-0.002904159665598496,0.05334981767427343,200
weak_factor,NN=200;a=0,aug-d-balance,VAR,0.09724591525262802,0.004821900801445201,-0.006146187555969076,0.07684065739847332,200
weak_factor,NN=200;a=0,aug-d-balance,fe,0.07224255296115287,0.0036068028895092762,-0.0026290855385297037,0.05700313597003781,200
weak_factor,NN=200;a=0,aug-d-balance,gsynth,0.06303568373681138,0.003304833380015167,-0.0037185495583202384,0.04976202132024682,200
weak_factor,NN=200;a=0,aug-d-balance,ife,0.06251961403022462,0.003281474054404963,-0.003837320625401765,0.04939196101008074,200
weak_factor,NN=200;a=0,aug-d-balance (individual),MCPanel,0.06514017670828089,0.0031097518196106354,-0.0016708831005994228,0.052238451411918296,200
weak_factor,NN=200;a=0,aug-d-balance (individual),VAR,0.0924154720599056,0.004468525585274571,-0.004918984472081398,0.07352043152019097,200
weak_factor,NN=200;a=0,aug-d-balance (individual),fe,0.06812826461013921,0.0032640019717882504,-0.0018889431371096237,0.054459197122518926,200
weak_factor,NN=200;a=0,aug-d-balance (individual),gsynth,0.06047080046360522,0.0029719505504292995,-0.002198333682204648,0.048471851541531864,200
weak_factor,NN=200;a=0,aug-d-balance (individual),ife,0.06002750643192934,0.0029478024753437832,-0.0022930135899486026,0.04823169720326653,200
weak_factor,NN=200;a=0,aug-d-balance (residual individual),MCPanel,0.07456267236080918,0.003475889638997125,0.0007052646168918885,0.06018230382718236,200
weak_factor,NN=200;a=0,aug-d-balance (residual individual),VAR,0.10071969416449293,0.004864049850208164,-0.004498855117232679,0.08008846362426976,200
weak_factor,NN=200;a=0,aug-d-balance (residual individual),fe,0.06811824476511037,0.0032632910475603677,-0.0018874918239396897,0.054452592556361507,200
weak_factor,NN=200;a=0,aug-d-balance (residual individual),gsynth,0.055371403310157566,0.002781661841143383,-0.0025012373993559068,0.04331255757135409,200
weak_factor,NN=200;a=0,aug-d-balance (residual individual),ife,0.055124022035756386,0.002783722771023113,-0.0027037161413178013,0.042991368118497866,200
weak_factor,NN=200;a=0,aug-d-balance (residual),MCPanel,0.0737722058433996,0.0034166505050680866,0.000985093204790457,0.059475916163060596,200
weak_factor,NN=200;a=0,aug-d-balance (residual),VAR,0.10300905590685007,0.0050062313751376205,-0.004397905334521293,0.08136865153037151,200
weak_factor,NN=200;a=0,aug-d-balance (residual),fe,0.07220302011246348,0.0036045808517099448,-0.0026307144683745186,0.056975627055503006,200
weak_factor,NN=200;a=0,aug-d-balance (residual),gsynth,0.05540868603770604,0.0028389725747446602,-0.0024726944688086266,0.04328745998780298,200
weak_factor,NN=200;a=0,aug-d-balance (residual),ife,0.055092762582650986,0.002851239816869998,-0.0027267188670035926,0.04298107463161432,200
weak_factor,NN=200;a=0,d-balance,fe,0.07224255296115287,0.0036068028895092745,-0.0026290855385297197,0.05700313597003781,200
weak_factor,NN=200;a=0,outcome,MCPanel,0.07872587804520334,0.003664215118150303,0.00035808216508202093,0.06363192031829185,200
weak_factor,NN=200;a=0,outcome,VAR,0.11880243611221787,0.0058943466473718835,-0.004148846350747861,0.09446128086572098,200
weak_factor,NN=200;a=0,outcome,fe,0.14964945171569602,0.0073347865285411,0.00506476398381848,0.11818567155901619,200
weak_factor,NN=200;a=0,outcome,gsynth,0.05517111988019252,0.002842618183334578,-0.0026212915560428164,0.04315340472090868,200
weak_factor,NN=200;a=0,outcome,ife,0.05493588670093204,0.002858674336034651,-0.0027986801777566523,0.04287393608876881,200
weak_factor,NN=200;a=0,u-balance,fe,0.0833915430568681,0.003906471900743914,0.0007655296860516286,0.06711889458738536,200
weak_factor,NN=200;a=1,aug-d-balance,MCPanel,1.387619105975302,0.01164563304832745,1.3781359795847983,1.3781359795847983,200
weak_factor,NN=200;a=1,aug-d-balance,VAR,1.0417461840118343,0.015725665134404265,-1.0175586455938295,1.0175586455938295,200
weak_factor,NN=200;a=1,aug-d-balance,fe,1.058754395775359,0.015460507131085724,1.0346790323855901,1.0346790323855901,200
weak_factor,NN=200;a=1,aug-d-balance,gsynth,0.2069189014211572,0.010169677268990304,0.10905674838257312,0.16549914390755752,200
weak_factor,NN=200;a=1,aug-d-balance,ife,0.16368152996597046,0.00898404993524291,0.028918330016808335,0.12555944005572475,200
weak_factor,NN=200;a=1,aug-d-balance (individual),MCPanel,1.3227471628530527,0.012209233827035046,1.311718155552727,1.311718155552727,200
weak_factor,NN=200;a=1,aug-d-balance (individual),VAR,0.9775221698309908,0.015664976735443318,-0.9513560455003014,0.9513560455003014,200
weak_factor,NN=200;a=1,aug-d-balance (individual),fe,1.0194176589494637,0.01620270686793031,0.9916314328337961,0.9916314328337961,200
weak_factor,NN=200;a=1,aug-d-balance (individual),gsynth,0.20986863333639857,0.009940961172080404,0.10552394394350123,0.1686434854617952,200
weak_factor,NN=200;a=1,aug-d-balance (individual),ife,0.1789656651411117,0.00896241123114682,0.040325284820588274,0.13841623619301452,200
weak_factor,NN=200;a=1,aug-d-balance (residual individual),MCPanel,1.7551959749596961,0.011240223575822028,1.7481100980196833,1.7481100980196833,200
weak_factor,NN=200;a=1,aug-d-balance (residual individual),VAR,0.5405890797706742,0.013848889310763885,-0.5003425668943584,0.5012285205892391,200
weak_factor,NN=200;a=1,aug-d-balance (residual individual),fe,1.0181270222907552,0.016262598860041853,0.9900965691347322,0.9900965691347322,200
weak_factor,NN=200;a=1,aug-d-balance (residual individual),gsynth,0.1571208212539504,0.008131685739079892,0.01936224410298786,0.12285860655606858,200
weak_factor,NN=200;a=1,aug-d-balance (residual individual),ife,0.16254567218669977,0.008672834230420106,-0.031490030121355046,0.12624191278335184,200
weak_factor,NN=200;a=1,aug-d-balance (residual),MCPanel,1.657826699714144,0.01126626800651352,1.6503985363135687,1.6503985363135687,200
weak_factor,NN=200;a=1,aug-d-balance (residual),VAR,0.3606270541169137,0.012724294867847263,-0.302967929073526,0.3103120908814049,200
weak_factor,NN=200;a=1,aug-d-balance (residual),fe,1.056697780478354,0.015471812898455022,1.0325373063135077,1.0325373063135077,200
weak_factor,NN=200;a=1,aug-d-balance (residual),gsynth,0.15813478088339514,0.008164692249413881,0.021663978749083122,0.12398361814035853,200
weak_factor,NN=200;a=1,aug-d-balance (residual),ife,0.16265935894173786,0.008670997840874575,-0.03146341253159601,0.12631523365661404,200
weak_factor,NN=200;a=1,d-balance,fe,1.058754395775359,0.015460507131085717,1.0346790323855901,1.0346790323855901,200
