family,setting,frame,outcome,r_rmse,r_rmse_mcse,python_rmse,python_rmse_mcse,difference,relative_difference,combined_mcse,standardized_difference,within_three_mcse,n_r,n_python
synthetic_control,NN=200;active=0.1;unitb=penSCM,aug-d-balance (residual),gsynth,0.0892053775032552,0.00502523857042152,0.09876596196926282,0.004922001180500166,0.009560584466007618,0.10717497906063726,0.007034139486141652,1.3591690191591246,True,200,200
synthetic_control,NN=200;active=0.1;unitb=penSCM,aug-d-balance (residual),ife,0.136847101854368,0.0131559333371476,0.1563426627853457,0.01723803180925064,0.019495560930977707,0.14246235884282582,0.021684748618054313,0.8990448205955254,True,200,200
synthetic_control,NN=200;active=0.1;unitb=penSCM,d-balance,fe,0.112501295904272,0.00647699050732551,0.11571517548151698,0.0053458869327851445,0.003213879577244977,0.02856748939123053,0.008398208923937753,0.38268630923009384,True,200,200
synthetic_control,NN=200;active=0.1;unitb=penSCM,outcome,MCPanel,0.326462648519482,0.0117259724843372,0.3187957268297957,0.009897495291893784,-0.007666921689686301,-0.023484835782764196,0.01534466825175744,-0.49964727577660084,True,200,200
synthetic_control,NN=200;active=0.1;unitb=penSCM,outcome,VAR,1.20130904552179,0.0311629859032136,1.2319013675564114,0.029900758880058106,0.030592322034621366,0.02546582176223734,0.043187811614010536,0.708355457045129,True,200,200
synthetic_control,NN=200;active=0.1;unitb=penSCM,outcome,fe,1.77700556060211,0.0455627743593644,1.8114936057939282,0.046151350411897836,0.03448804519181814,0.01940795569606007,0.06485301498129549,0.5317878467449042,True,200,200
synthetic_control,NN=200;active=0.1;unitb=penSCM,outcome,gsynth,0.0895492153332582,0.00489696708963688,0.09934836756456963,0.0051713867149006795,0.009799152231311434,0.10942756108854558,0.007122045157961155,1.3758902132707989,True,200,200
synthetic_control,NN=200;active=0.1;unitb=penSCM,outcome,ife,0.137017813995058,0.0131766588327799,0.15668376106604318,0.01733660256685256,0.01966594707098518,0.14352839603538337,0.021775723330270235,0.9031133787251845,True,200,200
synthetic_control,NN=200;active=0.1;unitb=penSCM,u-balance,fe,0.105779974585096,0.0057624454777929,0.11007156317902762,0.005475265762550048,0.004291588593931625,0.04057089832706666,0.00794885608468845,0.5399001501861801,True,200,200
synthetic_control,NN=200;active=0.1;unitb=ridge,aug-d-balance,MCPanel,0.149466190870751,0.0087267126115996,0.1503294075987173,0.006637878354136457,0.0008632167279662983,0.0057753310159135195,0.010964348683335678,0.07872941228859956,True,200,200
synthetic_control,NN=200;active=0.1;unitb=ridge,aug-d-balance,VAR,0.807057879208819,0.0240642424090528,0.8288238827425993,0.023199997172516824,0.02176600353378033,0.026969569462748002,0.03342645107585374,0.6511610665573598,True,200,200
synthetic_control,NN=200;active=0.1;unitb=ridge,aug-d-balance,fe,0.141951676601006,0.00839138797442586,0.146590337297509,0.006793588847533614,0.004638660696503011,0.032677745043767505,0.010796677339194314,0.4296377997389671,True,200,200
synthetic_control,NN=200;active=0.1;unitb=ridge,aug-d-balance,gsynth,0.130354351264367,0.00810794884423433,0.13769857517999642,0.00617974719684579,0.0073442239156294165,0.05634045848408127,0.010194513714623382,0.7204094399416614,True,200,200
synthetic_control,NN=200;active=0.1;unitb=ridge,aug-d-balance,ife,0.167891252729321,0.0119383230622045,0.18278888585584827,0.015240132752892582,0.014897633126527254,0.08873382552303447,0.01935936992423444,0.7695308878765783,True,200,200
synthetic_control,NN=200;active=0.1;unitb=ridge,aug-d-balance (individual),MCPanel,0.145475255431414,0.00847387471731782,0.145369169842316,0.006462900428239426,-0.00010608558909802612,-0.000729234595831601,0.010657186996113727,-0.009954370617378819,True,200,200
synthetic_control,NN=200;active=0.1;unitb=ridge,aug-d-balance (individual),VAR,0.80288450037724,0.0238139735735008,0.8242625278919128,0.02286722988694175,0.02137802751467277,0.02662652910179257,0.03301538338504698,0.6475171669324036,True,200,200
synthetic_control,NN=200;active=0.1;unitb=ridge,aug-d-balance (individual),fe,0.13077551390257,0.00776580417847172,0.13519216944401255,0.006130681407043387,0.004416655541442549,0.03377280203030235,0.0098940875806229,0.4463934147998001,True,200,200
synthetic_control,NN=200;active=0.1;unitb=ridge,aug-d-balance (individual),gsynth,0.124841789151666,0.0078570282988866,0.13143204122026628,0.00587808001481533,0.006590252068600283,0.05278883067427056,0.009812477686602719,0.6716195724549936,True,200,200
synthetic_control,NN=200;active=0.1;unitb=ridge,aug-d-balance (individual),ife,0.164926945327864,0.0122043343781563,0.17846596529755338,0.015556008051069466,0.01353901996968937,0.08209101273763776,0.019772080419085538,0.6847544458002741,True,200,200
synthetic_control,NN=200;active=0.1;unitb=ridge,aug-d-balance (residual individual),MCPanel,0.298891442972635,0.0114209296202019,0.29156603349662663,0.009589517644237534,-0.007325409476008349,-0.02450859550595775,0.014912963556541942,-0.4912108480808884,True,200,200
synthetic_control,NN=200;active=0.1;unitb=ridge,aug-d-balance (residual individual),VAR,0.871559545115635,0.0242102538869012,0.8965074861346062,0.023278216503383395,0.02494794101897113,0.028624482582726048,0.03358588627454404,0.742810263068153,True,200,200
synthetic_control,NN=200;active=0.1;unitb=ridge,aug-d-balance (residual individual),fe,0.130730388130052,0.00776289879270573,0.1351461173041448,0.0061292542861737485,0.004415729174092803,0.033777373702126454,0.00989092289780743,0.4464425837422774,True,200,200
synthetic_control,NN=200;active=0.1;unitb=ridge,aug-d-balance (residual individual),gsynth,0.0896960925247368,0.00503825081366577,0.09950495882375426,0.005029245732067447,0.009808866299017463,0.10935667343939569,0.007118797924855181,1.3778823900549202,True,200,200
synthetic_control,NN=200;active=0.1;unitb=ridge,aug-d-balance (residual individual),ife,0.137523621522409,0.0132915005259173,0.15670352174906635,0.017171064772956452,0.01917990022665736,0.13946622416085852,0.021714268388953975,0.8832855836125777,True,200,200
synthetic_control,NN=200;active=0.1;unitb=ridge,aug-d-balance (residual),MCPanel,0.285229261849719,0.0112117542372539,0.2759684509664029,0.009342073295045461,-0.009260810883316095,-0.032467955157403916,0.014593757793199883,-0.6345734261556176,True,200,200
synthetic_control,NN=200;active=0.1;unitb=ridge,aug-d-balance (residual),VAR,0.863122422979782,0.0239448292411604,0.8926166543934351,0.02299320855764741,0.029494231413653038,0.034171550441047825,0.03319702527582555,0.8884600704006775,True,200,200
synthetic_control,NN=200;active=0.1;unitb=ridge,aug-d-balance (residual),fe,0.141685138846855,0.00837978851927214,0.14631804518067554,0.006781128982049031,0.004632906333820547,0.03269860460685418,0.010779822164530845,0.4297757665302058,True,200,200
synthetic_control,NN=200;active=0.1;unitb=ridge,aug-d-balance (residual),gsynth,0.0890625286124508,0.00499509365731794,0.09959123686929552,0.005112275498506006,0.010528708256844724,0.11821703718585896,0.007147469581467468,1.4730679349995979,True,200,200
synthetic_control,NN=200;active=0.1;unitb=ridge,aug-d-balance (residual),ife,0.136984346142417,0.0132418204196535,0.15551947693159127,0.017078892684376564,0.018535130789174264,0.13530838603926357,0.02161097830619437,0.8576719909001771,True,200,200
synthetic_control,NN=200;active=0.1;unitb=ridge,d-balance,fe,0.141951676601197,0.00839138797447238,0.14659033729750906,0.006793588847533621,0.0046386606963120525,0.032677745042378296,0.010796677339230476,0.4296377997198413,True,200,200
synthetic_control,NN=200;active=0.1;unitb=ridge,outcome,MCPanel,0.326462648519482,0.0117259724843372,0.3187957268297957,0.009897495291893784,-0.007666921689686301,-0.023484835782764196,0.01534466825175744,-0.49964727577660084,True,200,200
synthetic_control,NN=200;active=0.1;unitb=ridge,outcome,VAR,1.20130904552179,0.0311629859032136,1.2319013675564114,0.029900758880058106,0.030592322034621366,0.02546582176223734,0.043187811614010536,0.708355457045129,True,200,200
synthetic_control,NN=200;active=0.1;unitb=ridge,outcome,fe,1.77700556060211,0.0455627743593644,1.8114936057939282,0.046151350411897836,0.03448804519181814,0.01940795569606007,0.06485301498129549,0.5317878467449042,True,200,200
synthetic_control,NN=200;active=0.1;unitb=ridge,outcome,gsynth,0.0895492153332582,0.00489696708963688,0.09934836756456963,0.0051713867149006795,0.009799152231311434,0.10942756108854558,0.007122045157961155,1.3758902132707989,True,200,200
synthetic_control,NN=200;active=0.1;unitb=ridge,outcome,ife,0.137017813995058,0.0131766588327799,0.15668376106604318,0.01733660256685256,0.01966594707098518,0.14352839603538337,0.021775723330270235,0.9031133787251845,True,200,200
synthetic_control,NN=200;active=0.1;unitb=ridge,u-balance,fe,0.203745269194042,0.00956387659007293,0.192302517616667,0.007774571166163046,-0.01144275157737501,-0.05616204794663091,0.012325246133358914,-0.9283994375093746,True,200,200
synthetic_control,NN=200;active=0.5;unitb=penSCM,aug-d-balance,MCPanel,0.125617331498561,0.00623120416048478,0.13093323669921197,0.007341569121955653,0.005315905200650978,0.042318246512917476,0.009629462210429797,0.5520459070801743,True,200,200
synthetic_control,NN=200;active=0.5;unitb=penSCM,aug-d-balance,VAR,0.569727269099774,0.00982816069291351,0.5769845304842283,0.010764361883548963,0.007257261384454261,0.012738132397842671,0.014576152762842874,0.49788593070691955,True,200,200
synthetic_control,NN=200;active=0.5;unitb=penSCM,aug-d-balance,fe,0.127711219928532,0.00608556091974397,0.1301395477083712,0.007645605180200328,0.002428327779839201,0.01901420862785673,0.009771864217201403,0.24850199776257823,True,200,200
synthetic_control,NN=200;active=0.5;unitb=penSCM,aug-d-balance,gsynth,0.122596121681043,0.00604579726078146,0.12478560558316261,0.007484508041905731,0.002189483902119607,0.01785932435787784,0.009621305792241724,0.22756619001602968,True,200,200
synthetic_control,NN=200;active=0.5;unitb=penSCM,aug-d-balance,ife,0.151234230315425,0.01494730819991,0.1517316188811548,0.019089781327950067,0.0004973885657298116,0.0032888623474488696,0.024245448512495035,0.020514719101751386,True,200,200
synthetic_control,NN=200;active=0.5;unitb=penSCM,aug-d-balance (individual),MCPanel,0.138376995766159,0.00695288088212141,0.1367628489181648,0.008428025045042314,-0.0016141468479942134,-0.011664849630945403,0.010925848192283741,-0.14773652531015272,True,200,200
synthetic_control,NN=200;active=0.5;unitb=penSCM,aug-d-balance (individual),VAR,0.59295936627996,0.0125779033331229,0.5935424217765678,0.014107037324921783,0.0005830554966077539,0.0009832975575808172,0.01890005699314477,0.030849404148317314,True,200,200
synthetic_control,NN=200;active=0.5;unitb=penSCM,aug-d-balance (individual),fe,0.138582126473995,0.00668996381056879,0.13527079768682032,0.008826622975504102,-0.003311328787174689,-0.023894342448238164,0.011075418228600533,-0.2989800221380084,True,200,200
synthetic_control,NN=200;active=0.5;unitb=penSCM,aug-d-balance (individual),gsynth,0.137970200224291,0.00662077492076376,0.13481778184888352,0.008792322100794454,-0.003152418375407473,-0.022848545340100616,0.01100634310184509,-0.28641832679911694,True,200,200
synthetic_control,NN=200;active=0.5;unitb=penSCM,aug-d-balance (individual),ife,0.1626987424926,0.01407027522491,0.16183055964643997,0.01747563326938332,-0.0008681828461600261,-0.005336137408680423,0.02243591770065787,-0.038696114763095646,True,200,200
synthetic_control,NN=200;active=0.5;unitb=penSCM,aug-d-balance (residual individual),MCPanel,0.209122632907855,0.00660394761255963,0.2153848577125312,0.006594713911085563,0.006262224804676225,0.02994522743712551,0.009332865349853574,0.6709863016264854,True,200,200
synthetic_control,NN=200;active=0.5;unitb=penSCM,aug-d-balance (residual individual),VAR,0.625495587485443,0.00998425836252322,0.6241231183683776,0.01122853176666032,-0.0013724691170653447,-0.0021942107099153373,0.015025489698659236,-0.0913427212417452,True,200,200
synthetic_control,NN=200;active=0.5;unitb=penSCM,aug-d-balance (residual individual),fe,0.138610597404664,0.00669075247339636,0.13531741431361816,0.008828397117767953,-0.0032931830910458426,-0.023758523177211506,0.011077308532729103,-0.2972909061181945,True,200,200
synthetic_control,NN=200;active=0.5;unitb=penSCM,aug-d-balance (residual individual),gsynth,0.0992120841874839,0.00478841508927489,0.0994076550978146,0.005721895702396754,0.00019557091033070573,0.001971240821441971,0.007461166765077825,0.026211840116760317,True,200,200
synthetic_control,NN=200;active=0.5;unitb=penSCM,aug-d-balance (residual individual),ife,0.133120866856483,0.0165314862167898,0.1338896281321843,0.016018132582618617,0.0007687612757013018,0.0057749118816218335,0.023018918479595415,0.033396932891645296,True,200,200
synthetic_control,NN=200;active=0.5;unitb=penSCM,aug-d-balance (residual),MCPanel,0.20222392357109,0.00681491586596724,0.20615402513764178,0.0072676566082706786,0.003930101566551769,0.019434404679474916,0.009963027192372432,0.394468617887604,True,200,200
synthetic_control,NN=200;active=0.5;unitb=penSCM,aug-d-balance (residual),VAR,0.577413903352158,0.0095437540454443,0.5794333484041937,0.010079362485665403,0.002019445052035662,0.0034973959586214296,0.013880806511055959,0.14548470583659454,True,200,200
synthetic_control,NN=200;active=0.5;unitb=penSCM,aug-d-balance (residual),fe,0.128274234979419,0.00614137749798446,0.13035515165588057,0.0077885185786008655,0.0020809166764615694,0.016222405667010546,0.009918545217014475,0.20980059383022445,True,200,200
synthetic_control,NN=200;active=0.5;unitb=penSCM,aug-d-balance (residual),gsynth,0.0985277900039569,0.00477448804477078,0.09923034441967189,0.005661588661109124,0.0007025544157149982,0.007130520391117912,0.007406032828529625,0.09486244957065382,True,200,200
synthetic_control,NN=200;active=0.5;unitb=penSCM,aug-d-balance (residual),ife,0.132768866909635,0.0162591314586092,0.13327247660005526,0.01609577186102413,0.0005036096904202647,0.003793130890866388,0.022878663151296046,0.022012199187072513,True,200,200
synthetic_control,NN=200;active=0.5;unitb=penSCM,d-balance,fe,0.12771121992978,0.00608556091977426,0.13013954770837122,0.007645605180200335,0.002428327778591227,0.019014208617899077,0.009771864217220271,0.24850199763438743,True,200,200
synthetic_control,NN=200;active=0.5;unitb=penSCM,outcome,MCPanel,0.229235661250974,0.00624412471539585,0.23557243973475375,0.006376587505974207,0.006336778483779754,0.02764307459493425,0.00892468272168617,0.7100284325382186,True,200,200
synthetic_control,NN=200;active=0.5;unitb=penSCM,outcome,VAR,0.882031810840429,0.0102970041834986,0.8806535121301525,0.01130618013952573,-0.0013782987102765043,-0.0015626405911179277,0.015292416568430044,-0.0901295556597569,True,200,200
synthetic_control,NN=200;active=0.5;unitb=penSCM,outcome,fe,1.28453842426147,0.0122892996296684,1.270223332418117,0.013931172324563854,-0.014315091843353,-0.011144152306368954,0.018576987046463204,-0.7705820005983366,True,200,200
synthetic_control,NN=200;active=0.5;unitb=penSCM,outcome,gsynth,0.0972589444094576,0.00460303023234443,0.09820676253023065,0.005422886075104674,0.0009478181207730474,0.009745305447515017,0.007113057057513386,0.13325045941700767,True,200,200
synthetic_control,NN=200;active=0.5;unitb=penSCM,outcome,ife,0.131831093413976,0.0160483445213149,0.13253672046660278,0.015758625603047135,0.0007056270526267783,0.005352508534621405,0.02249185725483404,0.03137255606026586,True,200,200
synthetic_control,NN=200;active=0.5;unitb=penSCM,u-balance,fe,0.118384689457023,0.00565917061405248,0.12147091539779842,0.006724317042636485,0.003086225940775414,0.026069468568364167,0.008788779877141457,0.3511552210793572,True,200,200
synthetic_control,NN=200;active=0.5;unitb=ridge,aug-d-balance,MCPanel,0.144021925522836,0.00711740416676468,0.14235926063741694,0.009059726947563932,-0.0016626648854190518,-0.011544526150328556,0.011521115155986217,-0.1443145791798768,True,200,200
synthetic_control,NN=200;active=0.5;unitb=ridge,aug-d-balance,VAR,0.5986925370157,0.0133943611497516,0.5997255947018183,0.01559925057856242,0.0010330576861182772,0.0017255229057434975,0.020560776474217966,0.050244098875043566,True,200,200
synthetic_control,NN=200;active=0.5;unitb=ridge,aug-d-balance,fe,0.14878106336035,0.00705829931160141,0.14697852681064777,0.010089601817473226,-0.0018025365497022217,-0.012115362728228732,0.012313393277537756,-0.1463882870524757,True,200,200
synthetic_control,NN=200;active=0.5;unitb=ridge,aug-d-balance,gsynth,0.145918227085952,0.00679759817343723,0.14460461149049564,0.009735364698914239,-0.0013136155954563689,-0.009002409237624534,0.011873696423118738,-0.11063240533071801,True,200,200
synthetic_control,NN=200;active=0.5;unitb=ridge,aug-d-balance,ife,0.167827174569176,0.0138786788281072,0.16943271166461704,0.017548881308063403,0.0016055370954410342,0.00956660981490369,0.022373666690514726,0.07176012397296053,True,200,200
synthetic_control,NN=200;active=0.5;unitb=ridge,aug-d-balance (individual),MCPanel,0.140329113629235,0.00701240878703087,0.13776629722570516,0.008644164847312312,-0.002562816403529844,-0.01826289881870905,0.011130833881787008,-0.23024478046728292,True,200,200
synthetic_control,NN=200;active=0.5;unitb=ridge,aug-d-balance (individual),VAR,0.59399445029894,0.0128604917826071,0.5948036749384922,0.01470863676800375,0.0008092246395521308,0.0013623437713010142,0.01953807166696797,0.04141783556461439,True,200,200
synthetic_control,NN=200;active=0.5;unitb=ridge,aug-d-balance (individual),fe,0.141769449829449,0.00676739000823868,0.13814843300471605,0.009363449601628937,-0.0036210168247329533,-0.025541587620528234,0.011552997704745457,-0.3134266029712445,True,200,200
synthetic_control,NN=200;active=0.5;unitb=ridge,aug-d-balance (individual),gsynth,0.140890739583145,0.00663835828827735,0.13740914562618514,0.00917030238337684,-0.0034815939569598497,-0.024711304428246178,0.011320876581171068,-0.30753748899183764,True,200,200
synthetic_control,NN=200;active=0.5;unitb=ridge,aug-d-balance (individual),ife,0.164334382369917,0.014079261015531,0.16341878655950787,0.017501541246497707,-0.00091559581040912,-0.0055715413731748,0.02246173494515309,-0.040762470603665106,True,200,200
synthetic_control,NN=200;active=0.5;unitb=ridge,aug-d-balance (residual individual),MCPanel,0.209760427171472,0.00637771122113357,0.21637919596656494,0.00657151801025838,0.006618768795092933,0.03155394410825792,0.009157513274864706,0.7227692274560987,True,200,200
synthetic_control,NN=200;active=0.5;unitb=ridge,aug-d-balance (residual individual),VAR,0.636461225257722,0.010040736515909,0.6382644533955261,0.011303266581450318,0.0018032281378040915,0.0028332097325707646,0.015118869838491233,0.11927003519887715,True,200,200
synthetic_control,NN=200;active=0.5;unitb=ridge,aug-d-balance (residual individual),fe,0.141743155315307,0.00676600031292093,0.13809437667892024,0.009351043788270112,-0.003648778636386768,-0.025742185774474093,0.011542130659656872,-0.31612695645010486,True,200,200
synthetic_control,NN=200;active=0.5;unitb=ridge,aug-d-balance (residual individual),gsynth,0.0986394395913206,0.00478377173029277,0.09919155896361709,0.005746074719685571,0.000552119372296489,0.005597349037910294,0.007476753750910745,0.07384479824940539,True,200,200
synthetic_control,NN=200;active=0.5;unitb=ridge,aug-d-balance (residual individual),ife,0.133282810779822,0.0163769376352221,0.1339030318438396,0.016127707034690703,0.0006202210640176009,0.004653421250563075,0.022984930291492425,0.02698381313982787,True,200,200
synthetic_control,NN=200;active=0.5;unitb=ridge,aug-d-balance (residual),MCPanel,0.202758161283638,0.00642306294563307,0.2084795294640299,0.006671366399192609,0.0057213681803919,0.028217696117239344,0.009260824328095245,0.6178033377692486,True,200,200
synthetic_control,NN=200;active=0.5;unitb=ridge,aug-d-balance (residual),VAR,0.633404821212727,0.0101046100420409,0.6360253851637984,0.011001436641855614,0.002620563951071353,0.004137265557994932,0.014937695681947638,0.17543294540658852,True,200,200
synthetic_control,NN=200;active=0.5;unitb=ridge,aug-d-balance (residual),fe,0.148594786766781,0.00704788474923493,0.1467719081819122,0.010051134291152213,-0.00182287858486882,-0.012267446419434764,0.012275910555933283,-0.14849233191812178,True,200,200
synthetic_control,NN=200;active=0.5;unitb=ridge,aug-d-balance (residual),gsynth,0.100801474500473,0.00487013346621062,0.09848159477547135,0.005891126149886388,-0.002319879725001653,-0.023014343158152584,0.0076435310748750075,-0.30350890213913195,True,200,200
synthetic_control,NN=200;active=0.5;unitb=ridge,aug-d-balance (residual),ife,0.133873439520284,0.0163595387817454,0.13316176666450427,0.016445981322437755,-0.0007116728557797214,-0.005316012334708794,0.02319708625688587,-0.03067940722807232,True,200,200
synthetic_control,NN=200;active=0.5;unitb=ridge,d-balance,fe,0.148781063360446,0.00705829931157967,0.14697852681064782,0.010089601817473232,-0.0018025365497981727,-0.012115362728865828,0.012313393277525297,-0.14638828706041623,True,200,200
synthetic_control,NN=200;active=0.5;unitb=ridge,outcome,MCPanel,0.229235661250974,0.00624412471539585,0.23557243973475375,0.006376587505974207,0.006336778483779754,0.02764307459493425,0.00892468272168617,0.7100284325382186,True,200,200
synthetic_control,NN=200;active=0.5;unitb=ridge,outcome,VAR,0.882031810840429,0.0102970041834986,0.8806535121301525,0.01130618013952573,-0.0013782987102765043,-0.0015626405911179277,0.015292416568430044,-0.0901295556597569,True,200,200
synthetic_control,NN=200;active=0.5;unitb=ridge,outcome,fe,1.28453842426147,0.0122892996296684,1.270223332418117,0.013931172324563854,-0.014315091843353,-0.011144152306368954,0.018576987046463204,-0.7705820005983366,True,200,200
synthetic_control,NN=200;active=0.5;unitb=ridge,outcome,gsynth,0.0972589444094576,0.00460303023234443,0.09820676253023065,0.005422886075104674,0.0009478181207730474,0.009745305447515017,0.007113057057513386,0.13325045941700767,True,200,200
synthetic_control,NN=200;active=0.5;unitb=ridge,outcome,ife,0.131831093413976,0.0160483445213149,0.13253672046660278,0.015758625603047135,0.0007056270526267783,0.005352508534621405,0.02249185725483404,0.03137255606026586,True,200,200
synthetic_control,NN=200;active=0.5;unitb=ridge,u-balance,fe,0.139935996778355,0.00569745064572844,0.1455820745057372,0.006025052029681599,0.005646077727382209,0.04034757215704153,0.008292297378946427,0.6808822054208057,True,200,200
time_series,NN=200;a=0.2;I=0,aug-d-balance,MCPanel,0.0890443182666284,0.00456187080475002,0.08930100862593907,0.004911392479327685,0.0002566903593106684,0.0028827258640136007,0.0067031665148068,0.03829389568999343,True,200,200
time_series,NN=200;a=0.2;I=0,aug-d-balance,VAR,0.100966998355048,0.00512171746627142,0.09696499071815932,0.005317703341751577,-0.004002007636888669,-0.03963678926866486,0.007383085983190608,-0.5420507963743363,True,200,200
time_series,NN=200;a=0.2;I=0,aug-d-balance,arima,0.0911947628835972,0.0051495366217483,0.08809927154664078,0.004624048903443653,-0.003095491336956413,-0.033943740178452565,0.006920950489648466,-0.4472639042262014,True,200,200
time_series,NN=200;a=0.2;I=0,aug-d-balance,fe,0.0890133254609452,0.00457393146999695,0.0878731599109596,0.004830261635820114,-0.0011401655499855973,-0.012808931068257274,0.0066522384625555975,-0.17139577247619872,True,200,200
time_series,NN=200;a=0.2;I=0,aug-d-balance,gsynth,0.0915678560619047,0.00498869705436513,0.08983319682274467,0.004810031173198967,-0.0017346592391600385,-0.01894397568932178,0.006929898858380052,-0.25031523181069,True,200,200
time_series,NN=200;a=0.2;I=0,aug-d-balance,ife,0.102660033729677,0.00597579772749973,0.10164494290356826,0.005738466202557351,-0.0010150908261087332,-0.009887887128321587,0.00828493529473127,-0.12252248086406553,True,200,200
time_series,NN=200;a=0.2;I=0,aug-d-balance (individual),MCPanel,0.0866829816369672,0.00449891752717056,0.08615851112183147,0.004891391465168494,-0.0005244705151357248,-0.006050443872964989,0.006645748218357783,-0.07891820422672072,True,200,200
time_series,NN=200;a=0.2;I=0,aug-d-balance (individual),VAR,0.097676766722813,0.00510274727581105,0.09235661801222211,0.0051126393014678684,-0.0053201487105908885,-0.05446687978205093,0.0072233725078879145,-0.7365186697462013,True,200,200
time_series,NN=200;a=0.2;I=0,aug-d-balance (individual),arima,0.087515983595008,0.00499813383740784,0.08456301841172457,0.004605404963579809,-0.002952965183283432,-0.03374200988185971,0.006796403220469395,-0.43448940380548595,True,200,200
time_series,NN=200;a=0.2;I=0,aug-d-balance (individual),fe,0.0864127887141427,0.0045900786884976,0.08458813264690469,0.004794788713390053,-0.0018246560672380008,-0.0211155790061821,0.00663768191258458,-0.27489356845777446,True,200,200
time_series,NN=200;a=0.2;I=0,aug-d-balance (individual),gsynth,0.0890052884583684,0.00499628605020095,0.08646507059732601,0.004736909463920951,-0.0025402178610423876,-0.028540077843021167,0.0068848518912767095,-0.36895751733757864,True,200,200
time_series,NN=200;a=0.2;I=0,aug-d-balance (individual),ife,0.09967252459045,0.00576934174626741,0.09840603482468006,0.005777827683880482,-0.001266489765769943,-0.012706508347951388,0.008165084012417728,-0.15511043901616,True,200,200
time_series,NN=200;a=0.2;I=0,aug-d-balance (residual individual),MCPanel,0.0849967095217873,0.00445152206565961,0.08514127717225076,0.004988745595307819,0.0001445676504634591,0.0017008617307285516,0.006686077423703495,0.021622192101894838,True,200,200
time_series,NN=200;a=0.2;I=0,aug-d-balance (residual individual),VAR,0.0972325954200327,0.00501886816380359,0.09153540431984723,0.0050969330145270025,-0.005697191100185461,-0.05859342821791711,0.0071531646003860794,-0.7964574308660485,True,200,200
time_series,NN=200;a=0.2;I=0,aug-d-balance (residual individual),arima,0.0883176265185387,0.0051105980284379,0.0852494890500877,0.004717235876808945,-0.0030681374684509988,-0.034739808907873766,0.00695489227276216,-0.4411480937622744,True,200,200
time_series,NN=200;a=0.2;I=0,aug-d-balance (residual individual),fe,0.086419639532791,0.00459024635672635,0.08458967827416881,0.004794950299975649,-0.0018299612586221842,-0.021175293816492084,0.006637914581755033,-0.27568315863117826,True,200,200
time_series,NN=200;a=0.2;I=0,aug-d-balance (residual individual),gsynth,0.0907235858774978,0.00525621589277957,0.08742760526431784,0.004668202498465207,-0.003295980613179969,-0.036329919957423906,0.00702993030393512,-0.4688496856554878,True,200,200
time_series,NN=200;a=0.2;I=0,aug-d-balance (residual individual),ife,0.105665871162728,0.0063776737069611,0.10230345535595677,0.005912009620353258,-0.0033624158067712406,-0.03182120934386694,0.008696354389260618,-0.3866465942238492,True,200,200
time_series,NN=200;a=0.2;I=0,aug-d-balance (residual),MCPanel,0.0850108454960631,0.00448124609097378,0.0853731953711355,0.0049925665747496475,0.00036234987507240135,0.004262395850293972,0.006708747091012987,0.05401155687591859,True,200,200
time_series,NN=200;a=0.2;I=0,aug-d-balance (residual),VAR,0.0997181901281948,0.00496246513230607,0.09464602175293688,0.005210540188464626,-0.005072168375257924,-0.05086502641832239,0.007195539538141562,-0.7049045243058932,True,200,200
time_series,NN=200;a=0.2;I=0,aug-d-balance (residual),arima,0.0915910764959039,0.00515371348642991,0.08825569518748212,0.004687559304252715,-0.0033353813084217726,-0.03641600727960585,0.006966632969454881,-0.4787651829866324,True,200,200
time_series,NN=200;a=0.2;I=0,aug-d-balance (residual),fe,0.0890136913942136,0.00457394495290859,0.08787426839420842,0.004830331285684137,-0.001139423000005177,-0.012800536436120051,0.006652298306728054,-0.17128260752419633,True,200,200
time_series,NN=200;a=0.2;I=0,aug-d-balance (residual),gsynth,0.0931289873673472,0.00544366439293186,0.08906938663981163,0.005001612080682911,-0.00405960072753557,-0.043591161487910084,0.007392537144208842,-0.5491485058977047,True,200,200
time_series,NN=200;a=0.2;I=0,aug-d-balance (residual),ife,0.106916014886412,0.00666773090698298,0.10326976632849459,0.006085810088413807,-0.0036462485579174114,-0.03410385770355545,0.009027497985609045,-0.4039046659140756,True,200,200
time_series,NN=200;a=0.2;I=0,d-balance,fe,0.0890133254609146,0.00457393146999377,0.08787315991095962,0.004830261635820116,-0.0011401655499549829,-0.012808931067917747,0.006652238462553413,-0.1713957724716529,True,200,200
time_series,NN=200;a=0.2;I=0,outcome,MCPanel,0.084428634591139,0.00436730945401343,0.08450596730450277,0.0048691319189161164,7.733271336377023e-05,0.0009159536185592476,0.00654078263749246,0.011823159039178419,True,200,200
time_series,NN=200;a=0.2;I=0,outcome,VAR,0.085604701765305,0.00440768361700803,0.08459703736019418,0.004462490526137169,-0.0010076644051108252,-0.011771133878527507,0.00627228001316148,-0.16065360650296,True,200,200
time_series,NN=200;a=0.2;I=0,outcome,arima,0.0947520700322851,0.00449287065969769,0.07627144683267634,0.003883540293633647,-0.01848062319960876,-0.1950418940009629,0.0059386675253838275,-3.1119140986789495,False,200,200
time_series,NN=200;a=0.2;I=0,outcome,fe,0.0844712215930112,0.00443550667293349,0.08464478659395071,0.004736638868162639,0.00017356500093951288,0.00205472346281154,0.006489180781348795,0.026746827802728728,True,200,200
